"price","salepoint_name","salepoint_address","lon","lat","id","name_org","source_code","white_brand_id"
"13.9","Дикси","Художника Русакова, 7а","61.3379256747432","55.1843707485025",48,"Дикси",168,28
"55.9","Дикси","Художника Русакова, 7а","61.3379256747432","55.1843707485025",48,"Дикси",264,2
"8.9","Дикси","Художника Русакова, 7а","61.3379256747432","55.1843707485025",48,"Дикси",51,10
50,"Копейка","Молодогвардейцев, 62","61.33165","55.18287",80,"Копейка",102,13
53,"Рождественский","Братьев Кашириных, 103","61.3417082999999","55.1785345",107,"Рождественский",102,13
54,"Перекресток","Братьев Кашириных, 99а","61.3478090999999","55.177942",108,"Перекресток",102,13
51,"Океан","Пионерская, 7","61.3487221","55.1916185",109,"Океан",102,13
"88.1","Вега","Мамина, 17а","61.4814768","55.1938657",91,"Вега",102,13
"29.9","Пятерочка","Братьев Кашириных, 95а","61.3567871328","55.1778042161",45,"Пятерочка",128,19
"29.9","Пятерочка","Молодогвардейцев, 32","61.3322834887","55.1950266226",45,"Пятерочка",128,19
"29.9","Пятерочка","Комсомольский проспект, 36","61.3413478404","55.1949782974",45,"Пятерочка",128,19
"29.9","Пятерочка","Комсомольский проспект, 26","61.3574401092001","55.1944580095",45,"Пятерочка",128,19
"29.9","Пятерочка","Молодогвардейцев, 35б","61.3336639982999","55.1865464625",45,"Пятерочка",128,19
"29.9","Пятерочка","Братьев Кашириных, 104","61.3156318381","55.1789286509",45,"Пятерочка",128,19
"29.9","Пятерочка","Молодогвардейцев, 53","61.3334671944","55.1810056485",45,"Пятерочка",128,19
"29.9","Пятерочка","Молодогвардейцев, 31","61.3337554271","55.18832619",45,"Пятерочка",128,19
"48.1","Копейка","Молодогвардейцев, 62","61.33165","55.18287",80,"Копейка",128,19
"48.5","Рождественский","Братьев Кашириных, 103","61.3417082999999","55.1785345",107,"Рождественский",128,19
"48.5","Перекресток","Братьев Кашириных, 99а","61.3478090999999","55.177942",108,"Перекресток",128,19
"48.2","Океан","Пионерская, 7","61.3487221","55.1916185",109,"Океан",128,19
"41.4","Проспект","Салютная, 10","61.4511947999999","55.1716673",89,"Проспект",128,19
"41.4","Проспект","Мамина, 15","61.4812342","55.1944596",89,"Проспект",128,19
"41.4","Проспект","Хохрякова, 21","61.4876802","55.1757494",89,"Проспект",128,19
"42.19","Молния","Моховая, 7","61.4746827114","55.1685498678",47,"Молния",128,19
"35.05","Пятерочка","Марченко, 25 / 1 Пятилетки, 4","61.4597497322","55.1662244134",45,"Пятерочка",133,21
"35.05","Пятерочка","Салютная, 11","61.4512823187999","55.1712129569",45,"Пятерочка",133,21
"35.05","Пятерочка","Комарова, 110","61.4572344051001","55.1773753536",45,"Пятерочка",133,21
"35.05","Пятерочка","Комарова, 131","61.4593297388","55.177494737",45,"Пятерочка",133,21
"56.95","Пятерочка","Братьев Кашириных, 95а","61.3567871328","55.1778042161",45,"Пятерочка",134,21
"56.95","Пятерочка","Молодогвардейцев, 32","61.3322834887","55.1950266226",45,"Пятерочка",134,21
"56.95","Пятерочка","Комсомольский проспект, 36","61.3413478404","55.1949782974",45,"Пятерочка",134,21
"56.95","Пятерочка","Комсомольский проспект, 26","61.3574401092001","55.1944580095",45,"Пятерочка",134,21
"56.95","Пятерочка","Молодогвардейцев, 35б","61.3336639982999","55.1865464625",45,"Пятерочка",134,21
"56.95","Пятерочка","Братьев Кашириных, 104","61.3156318381","55.1789286509",45,"Пятерочка",134,21
"56.95","Пятерочка","Молодогвардейцев, 53","61.3334671944","55.1810056485",45,"Пятерочка",134,21
"56.95","Пятерочка","Молодогвардейцев, 31","61.3337554271","55.18832619",45,"Пятерочка",134,21
"41.1","Рождественский","Братьев Кашириных, 103","61.3417082999999","55.1785345",107,"Рождественский",134,21
"41.2","Перекресток","Братьев Кашириных, 99а","61.3478090999999","55.177942",108,"Перекресток",134,21
"39.9","Океан","Пионерская, 7","61.3487221","55.1916185",109,"Океан",134,21
"42.9","Монетка","Марченко, 17","61.4614943","55.1690058",88,"Монетка",134,21
"26.95","Пятерочка","Салютная, 11","61.4512823187999","55.1712129569",45,"Пятерочка",134,21
27,"Дикси","Бажова, 38а","61.4573838604","55.1839406367",48,"Дикси",134,21
"26.95","Пятерочка","Комарова, 110","61.4572344051001","55.1773753536",45,"Пятерочка",134,21
"26.3","Вега","Мамина, 17а","61.4814768","55.1938657",91,"Вега",134,21
"22.25","Пятерочка","Марченко, 25 / 1 Пятилетки, 4","61.4597497322","55.1662244134",45,"Пятерочка",149,23
"22.25","Пятерочка","Салютная, 11","61.4512823187999","55.1712129569",45,"Пятерочка",149,23
"22.25","Пятерочка","Героев Танкограда, 55 / Котина, 28","61.4490724940999","55.1781653988",45,"Пятерочка",149,23
"22.25","Пятерочка","Лермонтовский 1-й пер, 3 / Бажова, 44","61.4546475796","55.1834962045",45,"Пятерочка",149,23
"22.25","Пятерочка","Комарова, 110","61.4572344051001","55.1773753536",45,"Пятерочка",149,23
"22.25","Пятерочка","Комарова, 131","61.4593297388","55.177494737",45,"Пятерочка",149,23
"22.25","Проспект","Мамина, 15","61.4812342","55.1944596",89,"Проспект",149,23
"24.99","Молния","Моховая, 7","61.4746827114","55.1685498678",47,"Молния",149,23
52,"Копейка","Молодогвардейцев, 62","61.33165","55.18287",80,"Копейка",159,25
"49.59","Магнит","Молодогвардейцев, 56д","61.3321308019","55.1856907703",46,"Магнит",159,25
"49.59","Магнит","Комсомольский проспект, 32","61.3470943844","55.1949896347",46,"Магнит",159,25
"42.75","Пятерочка","Марченко, 25 / 1 Пятилетки, 4","61.4597497322","55.1662244134",45,"Пятерочка",159,25
"51.9","Проспект","Салютная, 10","61.4511947999999","55.1716673",89,"Проспект",159,25
50,"Магнит","Героев Танкограда, 118","61.4517538043","55.1693423508",46,"Магнит",159,25
"41.9","Дикси","Бажова, 38а","61.4573838604","55.1839406367",48,"Дикси",159,25
"42.75","Пятерочка","Комарова, 110","61.4572344051001","55.1773753536",45,"Пятерочка",159,25
50,"Магнит","Комарова, 129а","61.4612085501471","55.1788014128519",46,"Магнит",159,25
"42.75","Пятерочка","Комарова, 131","61.4593297388","55.177494737",45,"Пятерочка",159,25
"42.9","Магнит","Южноуральская, 12а","61.4656328637942","55.1791276759383",46,"Магнит",159,25
"51.9","Проспект","Мамина, 15","61.4812342","55.1944596",89,"Проспект",159,25
50,"Вега","Мамина, 17а","61.4814768","55.1938657",91,"Вега",159,25
"51.9","Проспект","Хохрякова, 21","61.4876802","55.1757494",89,"Проспект",159,25
"39.9","Молния","Моховая, 7","61.4746827114","55.1685498678",47,"Молния",159,25
50,"Магнит","Мамина, 27","61.4822963332999","55.17337056",46,"Магнит",159,25
"16.18","Копейка","Молодогвардейцев, 62","61.33165","55.18287",80,"Копейка",168,28
"16.2","Рождественский","Братьев Кашириных, 103","61.3417082999999","55.1785345",107,"Рождественский",168,28
"16.15","Океан","Пионерская, 7","61.3487221","55.1916185",109,"Океан",168,28
77,"Проспект","Салютная, 10","61.4511947999999","55.1716673",89,"Проспект",179,9
77,"Проспект","Мамина, 15","61.4812342","55.1944596",89,"Проспект",179,9
77,"Проспект","Хохрякова, 21","61.4876802","55.1757494",89,"Проспект",179,9
224,"Проспект","Мамина, 15","61.4812342","55.1944596",89,"Проспект",181,11
"230.9","Молния","Моховая, 7","61.4746827114","55.1685498678",47,"Молния",181,11
"151.9","Проспект","Мамина, 15","61.4812342","55.1944596",89,"Проспект",184,11
"151.9","Проспект","Хохрякова, 21","61.4876802","55.1757494",89,"Проспект",184,11
"150.9","Молния","Моховая, 7","61.4746827114","55.1685498678",47,"Молния",184,11
"47.9","Проспект","Салютная, 10","61.4511947999999","55.1716673",89,"Проспект",226,25
"48.95","Пятерочка","Салютная, 11","61.4512823187999","55.1712129569",45,"Пятерочка",226,25
"49.9","Дикси","Бажова, 38а","61.4573838604","55.1839406367",48,"Дикси",226,25
"48.55","Пятерочка","Комарова, 110","61.4572344051001","55.1773753536",45,"Пятерочка",226,25
51,"Магнит","Комарова, 129а","61.4612085501471","55.1788014128519",46,"Магнит",226,25
"48.95","Пятерочка","Комарова, 131","61.4593297388","55.177494737",45,"Пятерочка",226,25
"59.5","Вега","Мамина, 17а","61.4814768","55.1938657",91,"Вега",226,25
"47.9","Проспект","Хохрякова, 21","61.4876802","55.1757494",89,"Проспект",226,25
24,"Монетка","Марченко, 17","61.4614943","55.1690058",88,"Монетка",232,6
"24.9","Пятерочка","Героев Танкограда, 55 / Котина, 28","61.4490724940999","55.1781653988",45,"Пятерочка",232,6
"66.4","Дикси","Молодогвардейцев, 10","61.3291214052","55.1997231493",48,"Дикси",252,11
"66.4","Дикси","Молодогвардейцев, 64б","61.3312146564237","55.1823794468007",48,"Дикси",252,11
"66.4","Дикси","Чайковского, 16","61.3616578158184","55.1933708689838",48,"Дикси",252,11
"111.7","Магнит","Молодогвардейцев, 56д","61.3321308019","55.1856907703",46,"Магнит",252,11
"111.7","Магнит","Комсомольский проспект, 32","61.3470943844","55.1949896347",46,"Магнит",252,11
"84.2","Магнит","Героев Танкограда, 118","61.4517538043","55.1693423508",46,"Магнит",252,11
"66.4","Дикси","Бажова, 38а","61.4573838604","55.1839406367",48,"Дикси",252,11
"84.2","Магнит","Комарова, 129а","61.4612085501471","55.1788014128519",46,"Магнит",252,11
"76.3","Магнит","Южноуральская, 12а","61.4656328637942","55.1791276759383",46,"Магнит",252,11
"76.3","Магнит","Хохрякова, 12б","61.4858558569","55.1819036244",46,"Магнит",252,11
"76.3","Магнит","Танкистов, 181","61.4708796426","55.1683298175",46,"Магнит",252,11
"55.9","Дикси","Молодогвардейцев, 10","61.3291214052","55.1997231493",48,"Дикси",264,2
"55.9","Дикси","Молодогвардейцев, 64б","61.3312146564237","55.1823794468007",48,"Дикси",264,2
"55.9","Дикси","Чайковского, 16","61.3616578158184","55.1933708689838",48,"Дикси",264,2
"58.9","Пятерочка","Героев Танкограда, 55 / Котина, 28","61.4490724940999","55.1781653988",45,"Пятерочка",264,2
"55.62","Молния","Моховая, 7","61.4746827114","55.1685498678",47,"Молния",264,2
"73.99","Проспект","Хохрякова, 21","61.4876802","55.1757494",89,"Проспект",284,9
"8.1","Пятерочка","Братьев Кашириных, 95а","61.3567871328","55.1778042161",45,"Пятерочка",51,10
"8.1","Пятерочка","Молодогвардейцев, 32","61.3322834887","55.1950266226",45,"Пятерочка",51,10
"8.1","Пятерочка","Комсомольский проспект, 36","61.3413478404","55.1949782974",45,"Пятерочка",51,10
"8.1","Пятерочка","Комсомольский проспект, 26","61.3574401092001","55.1944580095",45,"Пятерочка",51,10
"8.1","Пятерочка","Молодогвардейцев, 35б","61.3336639982999","55.1865464625",45,"Пятерочка",51,10
"8.1","Пятерочка","Братьев Кашириных, 104","61.3156318381","55.1789286509",45,"Пятерочка",51,10
"8.1","Пятерочка","Молодогвардейцев, 53","61.3334671944","55.1810056485",45,"Пятерочка",51,10
"8.1","Пятерочка","Молодогвардейцев, 31","61.3337554271","55.18832619",45,"Пятерочка",51,10
"8.9","Дикси","Молодогвардейцев, 10","61.3291214052","55.1997231493",48,"Дикси",51,10
"8.9","Дикси","Молодогвардейцев, 64б","61.3312146564237","55.1823794468007",48,"Дикси",51,10
"8.9","Дикси","Чайковского, 16","61.3616578158184","55.1933708689838",48,"Дикси",51,10
"8.5","Перекресток","Братьев Кашириных, 99а","61.3478090999999","55.177942",108,"Перекресток",51,10
"9.15","Пятерочка","Марченко, 25 / 1 Пятилетки, 4","61.4597497322","55.1662244134",45,"Пятерочка",51,10
"9.15","Пятерочка","Салютная, 11","61.4512823187999","55.1712129569",45,"Пятерочка",51,10
"9.4","Магнит","Героев Танкограда, 118","61.4517538043","55.1693423508",46,"Магнит",51,10
"8.9","Дикси","Бажова, 38а","61.4573838604","55.1839406367",48,"Дикси",51,10
"9.15","Пятерочка","Комарова, 110","61.4572344051001","55.1773753536",45,"Пятерочка",51,10
"9.4","Магнит","Комарова, 129а","61.4612085501471","55.1788014128519",46,"Магнит",51,10
"9.15","Пятерочка","Комарова, 131","61.4593297388","55.177494737",45,"Пятерочка",51,10
"10.9","Проспект","Мамина, 15","61.4812342","55.1944596",89,"Проспект",51,10
"9.6","Вега","Мамина, 17а","61.4814768","55.1938657",91,"Вега",51,10
9,"Магнит","Хохрякова, 12б","61.4858558569","55.1819036244",46,"Магнит",51,10
9,"Магнит","Танкистов, 181","61.4708796426","55.1683298175",46,"Магнит",51,10
"13.89","Молния","Моховая, 7","61.4746827114","55.1685498678",47,"Молния",52,10
"80.15","Пятерочка","Марченко, 25 / 1 Пятилетки, 4","61.4597497322","55.1662244134",45,"Пятерочка",70,2
"80.15","Пятерочка","Салютная, 11","61.4512823187999","55.1712129569",45,"Пятерочка",70,2
"80.15","Пятерочка","Героев Танкограда, 55 / Котина, 28","61.4490724940999","55.1781653988",45,"Пятерочка",70,2
"80.15","Пятерочка","Лермонтовский 1-й пер, 3 / Бажова, 44","61.4546475796","55.1834962045",45,"Пятерочка",70,2
"80.15","Пятерочка","Комарова, 110","61.4572344051001","55.1773753536",45,"Пятерочка",70,2
"80.15","Магнит","Комарова, 112","61.4564404706","55.1763682603",46,"Магнит",70,2
"80.15","Пятерочка","Комарова, 131","61.4593297388","55.177494737",45,"Пятерочка",70,2
"49.99","Молния","Моховая, 7","61.4746827114","55.1685498678",47,"Молния",80,6
"76.79","Молния","Моховая, 7","61.4746827114","55.1685498678",47,"Молния",91,9
51,"Набережный","Университетский набережная, 38","61.3400532000001","55.1747953",110,"Набережный",102,13
"62.9","Дикси","Энергетиков (Ленинский), 65","61.4503620473999","55.1385137994",48,"Дикси",102,13
"62.9","Дикси","Масленникова, 9а","61.4645780309152","55.1174826735162",48,"Дикси",102,13
"66.4","Девятка","Новороссийская 53","61.4785403","55.1081475",129,"Девятка",102,13
"62.9","Дикси","Новороссийская, 49","61.480013558","55.1073561185",48,"Дикси",102,13
"38.75","Пятерочка","Кронштадская, 30","61.4671325","55.1241399",45,"Пятерочка",128,19
"38.75","Пятерочка","Масленникова, 8","61.4633496767","55.1185369744",45,"Пятерочка",128,19
36,"Девятка","Новороссийская 53","61.4785403","55.1081475",129,"Девятка",128,19
"45.15","Пятерочка","Копейское шоссе, 7","61.5051920185999","55.1215422911",45,"Пятерочка",133,21
"45.15","Пятерочка","Масленникова, 8","61.4633496767","55.1185369744",45,"Пятерочка",133,21
"45.15","Пятерочка","Суркова, 11","61.4641330025","55.1154543246",45,"Пятерочка",133,21
"45.15","Пятерочка","Новороссийская, 84","61.4577598104","55.1138862475",45,"Пятерочка",133,21
"45.15","Пятерочка","Новороссийская, 61","61.4756286862","55.109261579",45,"Пятерочка",133,21
"56.95","Пятерочка","Островского, 41","61.3759225","55.1874539",45,"Пятерочка",134,21
"56.95","Пятерочка","Победы проспект, 192","61.3853429942001","55.1843716096",45,"Пятерочка",134,21
"56.95","Пятерочка","Свердловский проспект, 11 / Островского, 12","61.3869761088","55.1885294691",45,"Пятерочка",134,21
"56.95","Пятерочка","Победы проспект, 158","61.4059576517","55.1849530764",45,"Пятерочка",134,21
"56.95","Пятерочка","Тепличная, 3","61.3694834","55.1864637",45,"Пятерочка",134,21
"26.9","Дикси","Энергетиков (Ленинский), 65","61.4503620473999","55.1385137994",48,"Дикси",134,21
"26.85","Пятерочка","Копейское шоссе, 7","61.5051920185999","55.1215422911",45,"Пятерочка",134,21
"25.4","Пятерочка","Масленникова, 8","61.4633496767","55.1185369744",45,"Пятерочка",134,21
"26.9","Дикси","Масленникова, 9а","61.4645780309152","55.1174826735162",48,"Дикси",134,21
"25.4","Пятерочка","Новороссийская, 84","61.4577598104","55.1138862475",45,"Пятерочка",134,21
"26.85","Пятерочка","Новороссийская, 61","61.4756286862","55.109261579",45,"Пятерочка",134,21
"26.9","Дикси","Новороссийская, 49","61.480013558","55.1073561185",48,"Дикси",134,21
"22.25","Пятерочка","Гагарина (Ленинский), 13","61.4422211408","55.1401893698",45,"Пятерочка",149,23
"22.25","Пятерочка","Гагарина (Ленинский), 25","61.4392529994","55.1353818386",45,"Пятерочка",149,23
"24.99","Молния","Машиностроителей, 12а","61.472344","55.123548",47,"Молния",149,23
"22.25","Пятерочка","Масленникова, 8","61.4633496767","55.1185369744",45,"Пятерочка",149,23
"22.25","Пятерочка","Суркова, 11","61.4641330025","55.1154543246",45,"Пятерочка",149,23
"22.25","Пятерочка","Новороссийская, 84","61.4577598104","55.1138862475",45,"Пятерочка",149,23
"22.25","Пятерочка","Гагарина (Ленинский), 58","61.4344572392","55.1192969518",45,"Пятерочка",149,23
"23.2","Новороссийский","Новороссийская 14","61.4901599","55.1033927",130,"Новороссийский",149,23
"22.25","Пятерочка","Новороссийская, 61","61.4756286862","55.109261579",45,"Пятерочка",149,23
"22.25","Пятерочка","Тухачевского, 11","61.4350099455","55.1453550269",45,"Пятерочка",149,23
"42.75","Пятерочка","Островского, 41","61.3759225","55.1874539",45,"Пятерочка",159,25
"42.75","Пятерочка","Победы проспект, 192","61.3853429942001","55.1843716096",45,"Пятерочка",159,25
"42.75","Пятерочка","Свердловский проспект, 11 / Островского, 12","61.3869761088","55.1885294691",45,"Пятерочка",159,25
"42.75","Пятерочка","Победы проспект, 158","61.4059576517","55.1849530764",45,"Пятерочка",159,25
"42.75","Пятерочка","Тепличная, 3","61.3694834","55.1864637",45,"Пятерочка",159,25
"42.9","Дикси","Косарева, 22","61.371235718","55.1860477929",48,"Дикси",159,25
"42.9","Дикси","Победы проспект, 204","61.3791284809","55.1843226816",48,"Дикси",159,25
"47.39","Молния","Братьев Кашириных, 91а","61.365624","55.1781",47,"Молния",159,25
"47.39","Молния","Ворошилова, 35","61.322523","55.191788",47,"Молния",159,25
"47.39","Молния","Комсомольский проспект, 70а","61.318435","55.195082",47,"Молния",159,25
"49.59","Магнит","Победы проспект, 382б","61.3002856498999","55.1867742796",46,"Магнит",159,25
"46.9","АШАН","Труда 203","61.392385","55.167735",81,"АШАН",159,25
"42.75","Пятерочка","Гагарина (Ленинский), 13","61.4422211408","55.1401893698",45,"Пятерочка",159,25
"42.75","Пятерочка","Гагарина (Ленинский), 25","61.4392529994","55.1353818386",45,"Пятерочка",159,25
"41.9","Пятерочка","Кронштадская, 30","61.4671325","55.1241399",45,"Пятерочка",159,25
"42.5","Магнит","Нахимова, 7 / Батумская, 2","61.4681938425","55.1227498188",46,"Магнит",159,25
"47.39","Молния","Машиностроителей, 12а","61.472344","55.123548",47,"Молния",159,25
"42.75","Пятерочка","Копейское шоссе, 7","61.5051920185999","55.1215422911",45,"Пятерочка",159,25
"42.75","Пятерочка","Суркова, 11","61.4641330025","55.1154543246",45,"Пятерочка",159,25
"41.9","Дикси","Ереванская, 14","61.4609326534001","55.115157871",48,"Дикси",159,25
"42.75","Пятерочка","Гагарина (Ленинский), 58","61.4344572392","55.1192969518",45,"Пятерочка",159,25
50,"Девятка","Новороссийская 53","61.4785403","55.1081475",129,"Девятка",159,25
"45.5","Новороссийский","Новороссийская 14","61.4901599","55.1033927",130,"Новороссийский",159,25
"42.75","Пятерочка","Новороссийская, 61","61.4756286862","55.109261579",45,"Пятерочка",159,25
"42.75","Пятерочка","Тухачевского, 11","61.4350099455","55.1453550269",45,"Пятерочка",159,25
"42.5","Магнит","Копейское шоссе, 41","61.4521650354706","55.1412063439731",46,"Магнит",159,25
"14.9","Дикси","Косарева, 22","61.371235718","55.1860477929",48,"Дикси",168,28
"14.9","Дикси","Победы проспект, 204","61.3791284809","55.1843226816",48,"Дикси",168,28
"15.9","Дикси","Энергетиков (Ленинский), 65","61.4503620473999","55.1385137994",48,"Дикси",168,28
"15.99","Молния","Машиностроителей, 12а","61.472344","55.123548",47,"Молния",168,28
"16.15","Пятерочка","Новороссийская, 84","61.4577598104","55.1138862475",45,"Пятерочка",168,28
"67.9","Дикси","Энергетиков (Ленинский), 65","61.4503620473999","55.1385137994",48,"Дикси",179,9
"68.8","Девятка","Новороссийская 53","61.4785403","55.1081475",129,"Девятка",179,9
"67.9","Дикси","Новороссийская, 49","61.480013558","55.1073561185",48,"Дикси",179,9
"48.95","Пятерочка","Гагарина (Ленинский), 25","61.4392529994","55.1353818386",45,"Пятерочка",226,25
"47.7","Магнит","Нахимова, 7 / Батумская, 2","61.4681938425","55.1227498188",46,"Магнит",226,25
"49.9","Молния","Машиностроителей, 12а","61.472344","55.123548",47,"Молния",226,25
"48.95","Пятерочка","Копейское шоссе, 7","61.5051920185999","55.1215422911",45,"Пятерочка",226,25
"48.95","Пятерочка","Масленникова, 8","61.4633496767","55.1185369744",45,"Пятерочка",226,25
"48.95","Пятерочка","Суркова, 11","61.4641330025","55.1154543246",45,"Пятерочка",226,25
"48.95","Пятерочка","Новороссийская, 84","61.4577598104","55.1138862475",45,"Пятерочка",226,25
"53.8","Девятка","Новороссийская 53","61.4785403","55.1081475",129,"Девятка",226,25
"54.3","Новороссийский","Новороссийская 14","61.4901599","55.1033927",130,"Новороссийский",226,25
"48.95","Пятерочка","Новороссийская, 61","61.4756286862","55.109261579",45,"Пятерочка",226,25
"21.9","Дикси","Энергетиков (Ленинский), 65","61.4503620473999","55.1385137994",48,"Дикси",232,6
"79.9","Дикси","Косарева, 22","61.371235718","55.1860477929",48,"Дикси",252,11
"79.9","Дикси","Победы проспект, 204","61.3791284809","55.1843226816",48,"Дикси",252,11
"111.7","Магнит","Победы проспект, 382б","61.3002856498999","55.1867742796",46,"Магнит",252,11
"54.5","Набережный","Университетский набережная, 38","61.3400532000001","55.1747953",110,"Набережный",252,11
"79.9","Дикси","Энергетиков (Ленинский), 65","61.4503620473999","55.1385137994",48,"Дикси",252,11
"77.3","Магнит","Нахимова, 7 / Батумская, 2","61.4681938425","55.1227498188",46,"Магнит",252,11
"79.9","Дикси","Масленникова, 9а","61.4645780309152","55.1174826735162",48,"Дикси",252,11
"79.9","Дикси","Ереванская, 14","61.4609326534001","55.115157871",48,"Дикси",252,11
58,"Девятка","Новороссийская 53","61.4785403","55.1081475",129,"Девятка",252,11
"67.9","Новороссийский","Новороссийская 14","61.4901599","55.1033927",130,"Новороссийский",252,11
"77.3","Магнит","Копейское шоссе, 41","61.4521650354706","55.1412063439731",46,"Магнит",252,11
"55.9","Дикси","Косарева, 22","61.371235718","55.1860477929",48,"Дикси",264,2
"55.9","Дикси","Победы проспект, 204","61.3791284809","55.1843226816",48,"Дикси",264,2
"47.9","Пятерочка","Харлова, 1 / Гагарина (Ленинский), 2","61.4445154832999","55.1459388821",45,"Пятерочка",264,2
"47.9","Дикси","Ереванская, 14","61.4609326534001","55.115157871",48,"Дикси",264,2
"46.4","Новороссийский","Новороссийская 14","61.4901599","55.1033927",130,"Новороссийский",278,25
"67.9","Дикси","Косарева, 22","61.371235718","55.1860477929",48,"Дикси",284,9
"67.9","Дикси","Победы проспект, 204","61.3791284809","55.1843226816",48,"Дикси",284,9
"72.2","Магнит","Нахимова, 7 / Батумская, 2","61.4681938425","55.1227498188",46,"Магнит",284,9
"72.2","Магнит","Копейское шоссе, 41","61.4521650354706","55.1412063439731",46,"Магнит",284,9
11,"Новороссийский","Новороссийская 14","61.4901599","55.1033927",130,"Новороссийский",289,6
"8.1","Пятерочка","Островского, 41","61.3759225","55.1874539",45,"Пятерочка",51,10
"8.1","Пятерочка","Победы проспект, 192","61.3853429942001","55.1843716096",45,"Пятерочка",51,10
"8.1","Пятерочка","Свердловский проспект, 11 / Островского, 12","61.3869761088","55.1885294691",45,"Пятерочка",51,10
"8.1","Пятерочка","Победы проспект, 158","61.4059576517","55.1849530764",45,"Пятерочка",51,10
"8.1","Пятерочка","Тепличная, 3","61.3694834","55.1864637",45,"Пятерочка",51,10
9,"Дикси","Косарева, 22","61.371235718","55.1860477929",48,"Дикси",51,10
9,"Дикси","Победы проспект, 204","61.3791284809","55.1843226816",48,"Дикси",51,10
"8.1","Набережный","Университетский набережная, 38","61.3400532000001","55.1747953",110,"Набережный",51,10
"7.09","Пятерочка","Гагарина (Ленинский), 13","61.4422211408","55.1401893698",45,"Пятерочка",51,10
"7.09","Пятерочка","Харлова, 1 / Гагарина (Ленинский), 2","61.4445154832999","55.1459388821",45,"Пятерочка",51,10
"9.3","Дикси","Энергетиков (Ленинский), 65","61.4503620473999","55.1385137994",48,"Дикси",51,10
"7.9","Пятерочка","Кронштадская, 30","61.4671325","55.1241399",45,"Пятерочка",51,10
"9.6","Магнит","Нахимова, 7 / Батумская, 2","61.4681938425","55.1227498188",46,"Магнит",51,10
12,"Молния","Машиностроителей, 12а","61.472344","55.123548",47,"Молния",51,10
"7.9","Пятерочка","Копейское шоссе, 7","61.5051920185999","55.1215422911",45,"Пятерочка",51,10
"7.9","Пятерочка","Масленникова, 8","61.4633496767","55.1185369744",45,"Пятерочка",51,10
"9.3","Дикси","Масленникова, 9а","61.4645780309152","55.1174826735162",48,"Дикси",51,10
"7.9","Пятерочка","Суркова, 11","61.4641330025","55.1154543246",45,"Пятерочка",51,10
"9.3","Дикси","Ереванская, 14","61.4609326534001","55.115157871",48,"Дикси",51,10
"7.9","Пятерочка","Новороссийская, 84","61.4577598104","55.1138862475",45,"Пятерочка",51,10
"7.09","Пятерочка","Гагарина (Ленинский), 58","61.4344572392","55.1192969518",45,"Пятерочка",51,10
10,"Девятка","Новороссийская 53","61.4785403","55.1081475",129,"Девятка",51,10
"7.9","Пятерочка","Новороссийская, 61","61.4756286862","55.109261579",45,"Пятерочка",51,10
"9.3","Дикси","Новороссийская, 49","61.480013558","55.1073561185",48,"Дикси",51,10
"7.09","Пятерочка","Тухачевского, 11","61.4350099455","55.1453550269",45,"Пятерочка",51,10
"9.6","Магнит","Копейское шоссе, 41","61.4521650354706","55.1412063439731",46,"Магнит",51,10
"10.89","Молния","Машиностроителей, 12а","61.472344","55.123548",47,"Молния",52,10
"82.5","Пятерочка","Гагарина (Ленинский), 13","61.4422211408","55.1401893698",45,"Пятерочка",70,2
"82.5","Пятерочка","Харлова, 1 / Гагарина (Ленинский), 2","61.4445154832999","55.1459388821",45,"Пятерочка",70,2
"80.15","Пятерочка","Копейское шоссе, 7","61.5051920185999","55.1215422911",45,"Пятерочка",70,2
"80.15","Пятерочка","Масленникова, 8","61.4633496767","55.1185369744",45,"Пятерочка",70,2
"80.15","Пятерочка","Суркова, 11","61.4641330025","55.1154543246",45,"Пятерочка",70,2
"80.15","Пятерочка","Новороссийская, 84","61.4577598104","55.1138862475",45,"Пятерочка",70,2
"82.5","Пятерочка","Гагарина (Ленинский), 58","61.4344572392","55.1192969518",45,"Пятерочка",70,2
"80.15","Пятерочка","Новороссийская, 61","61.4756286862","55.109261579",45,"Пятерочка",70,2
"80.15","Пятерочка","Тухачевского, 11","61.4350099455","55.1453550269",45,"Пятерочка",70,2
8,"Пятерочка","Кронштадтская, 30","61.4673000614726","55.1240424349863",45,"Пятерочка",51,10
"48.9","Дикси","Шагольская, 41","61.2986903036","55.2349046774",48,"Дикси",159,25
"27.5","Дикси","Победы проспект, 28","61.6075513690537","55.1175757505818",48,"Дикси",128,19
"27.5","Дикси","Горького, 24","61.4424879183924","55.1709997046666",48,"Дикси",128,19
"49.3","Магнит","Аэропорт пос, 15а","61.5151317562011","55.2877921544359",46,"Магнит",159,25
"82.55","Пятерочка","Кронштадтская, 30","61.4673000614726","55.1240424349863",45,"Пятерочка",70,2
"82.55","Пятерочка","Каслинская, 97б","61.397059269464","55.1759938609945",45,"Пятерочка",70,2
"22.5","Пятерочка","Кронштадтская, 30","61.4673000614726","55.1240424349863",45,"Пятерочка",149,23
"42.35","Пятерочка","Кронштадтская, 30","61.4673000614726","55.1240424349863",45,"Пятерочка",128,19
"42.35","Пятерочка","Танкистов, 136","61.4719827934","55.1731176104",45,"Пятерочка",128,19
"74.49","Молния","Славы проспект, 8","61.6113247209775","55.1129614229473",47,"Молния",91,9
